savedsearch_name,runs,app,search,user
Access - HDSI Kerberoasting Detected - Rule,1,SplunkEnterpriseSecuritySuite,"`hdsi_windows_security` EventCode=4769 4769 0x17 Ticket_Encryption_Type=0x17 OR TicketEncryptionType=0x17 NOT Service_Name IN (""krbtgt*"", ""*$"") NOT ServiceName IN (""krbtgt*"", ""*$"") `hdsi_kerberoasting_detected_filter` 
| `hdsi_kerberoasting_detected_customizations` 
| eval Service_Name=coalesce(Service_Name, ServiceName) 
| rex mode=sed field=src ""s/::ffff://g"" 
| bin _time span=15m as time_frame 
| stats dc(Service_Name) as service_count by user time_frame index 
| eval key=user.""@@"".time_frame 
| outputlookup hdsi_kerberoasting_detected_baseline key_field=key override_if_empty=f 
| join user type=left 
    [ inputlookup hdsi_kerberoasting_detected_baseline 
    | where time_frame>=relative_time(now(), ""-30d"") 
    | sort 0 - service_count time_frame 
    | dedup 5 user 
    | outputlookup hdsi_kerberoasting_detected_baseline override_if_empty=f 
    | stats avg(service_count) as previous_service_count_avg by user] 
| eval distance_score=round(service_count/previous_service_count_avg, 2) 
| where distance_score>=2 AND service_count>5 OR (isnull(distance_score) AND service_count>10) 
| rename index as orig_index",1208
Access - HDSI Okta Authentication Security Event Detected - Rule,1,SplunkEnterpriseSecuritySuite,"(index=okta-corp sourcetype=OktaIM2:log tag=authentication action=success) OR (index=okta-corp sourcetype=OktaIM2:log eventType=user.mfa.okta_verify.deny_push)
NOT [| inputlookup hdsi_okta_location_history | stats dc(user) as user_count by as_number | search user_count>100 | table as_number | rename as_number as securityContext.asNumber]
NOT [| inputlookup hdsi_okta_location_history | stats dc(user) as user_count by src | search user_count>10 | table src]
[search index=okta-corp sourcetype=OktaIM2:log TERM(security.threat.detected) | dedup src_ip | table src_ip | eval src_ip=""TERM("".src_ip."")"" | stats values(src_ip) as search | format | eval search=replace(search, ""\"""", """")]
| rename outcome.* as *, client.ipAddress as src_ip, actor.alternateId as user
| stats values(_time) AS event_times by user src_ip result reason eventType displayMessage
| join src_ip type=left [search index=okta-corp sourcetype=OktaIM2:log TERM(security.threat.detected) | stats values(reason) as reason by src_ip]
| stats values(user) as user, values(reason) as threat_signature values(displayMessage) as message values(result) as action by src_ip",1087
Access - HDSI Okta Geographically Improbable Access Detected - Rule,1,SplunkEnterpriseSecuritySuite,"`hdsi_okta_logs` action=success tag=authentication SUCCESS `hdsi_okta_geographically_improbable_filter` 
NOT [| inputlookup hdsi_okta_location_history | stats dc(user) as user_count by as_number | search user_count>100 | table as_number | rename as_number as securityContext.asNumber] 
NOT [| inputlookup hdsi_okta_location_history | stats dc(user) as user_count by src | search user_count>10 | table src] 
NOT (securityContext.asNumber=16509 client.userAgent.rawUserAgent=""Okta-Integrations"") 
| eval user=lower('actor.alternateId') 
| rename client.geographicalContext.* as * geolocation.* AS * client.userAgent.* as * securityContext.* as * 
| eval app=coalesce(targetAppDisplayName, app) 
| stats values(tag) AS tag values(app) AS app values(browser) as browser values(os) as os values(rawUserAgent) as user_agent values(asOrg) as as_org min(_time) as time values(eventType) as eventType by user src asNumber lat lon city state country 
| rename asNumber as as_number 
``` Update location history kv store ``` 
| bin time span=1d@d as day 
| lookup hdsi_okta_location_history user src output day_count last_day_seen 
| eval key=user.""@@"".src, day_count=case(day>last_day_seen, day_count+1, isnull(day_count), 1, true(), day_count), last_day_seen=if(day>last_day_seen OR isnull(last_day_seen), day, last_day_seen) 
| outputlookup hdsi_okta_location_history append=t override_if_empty=f key_field=key 
``` Filter to initial auth events ``` 
| search eventType IN (""user.authentication.sso"", ""user.session.start"") 
``` Get history from kv store ``` 
| join type=left as_number [| inputlookup hdsi_okta_location_history 
    | stats dc(user) as user_count by as_number 
    | search user_count>20 
    | table as_number | eval normal_as=1] 
| join type=left src [| inputlookup hdsi_okta_location_history 
    | stats dc(user) as user_count by src 
    | search user_count>5 
    | table src | eval normal_ip=1] 
| lookup hdsi_okta_location_history user state output day_count as state_day_count 
| eval state_day_count=max(state_day_count) 
| lookup hdsi_okta_location_history user country output day_count as country_day_count 
| eval country_day_count=max(country_day_count) 
| lookup hdsi_okta_location_history user as_number output day_count as as_day_count 
| eval as_day_count=max(as_day_count) 
``` Eval to identify normal login ``` 
| `hdsi_okta_geographically_improbable_customizations` 
``` Store values in JSON field ``` 
| rename * as dest_* dest_src as dest 
| tojson output_field=key 
``` Get event for every IP combination ``` 
| rename dest_* as src_* dest as src src_user as user 
| eventstats dc(key) as key_count,values(key) as key by user 
| search key_count>1 
| stats values(*) as * by user src key 
| spath input=key 
| fields - dest_user key_count dest_key src_key units 
| rename *{} as * 
``` Filter normal logins ``` 
| where src!=dest AND (src_state!=dest_state OR src_state=""null"") AND src_as_number!=dest_as_number AND NOT (src_abnormal_login=0 AND dest_abnormal_login=0) 
``` Remove duplicate IP combinations ``` 
| eval key=mvjoin(mvsort(mvappend(src.""->"".dest, NULL, dest.""->"".src)), ""|""), units=""m"" 
| dedup key, user 
``` Calculate distance, filter events to the shortest distance between IPs, then filter to the improbable logins ``` 
| `globedistance(src_lat,src_lon,dest_lat,dest_lon,units)` 
| sort 0 distance 
| dedup src user 
| eval speed=distance/(abs(src_time-dest_time+1)/3600) 
| where speed>=500 AND distance>150 
| eval time_diff=abs(src_time-dest_time)",1591
Access - HDSI Potential Password Spray Detected - Rule,1,SplunkEnterpriseSecuritySuite,"| tstats summariesonly=t values(sourcetype) as sourcetype values(Authentication.signature_id) as signature_id values(host) as host count from datamodel=Authentication where `hdsi_potential_password_spray_detected_search_filter` NOT (Authentication.user=""*$"" OR Authentication.user=""-"" OR Authentication.src=""-"" OR Authentication.src=unknown) NOT (Authentication.src_category=""domain_controllers"" Authentication.signature_id=4771 OR Authentication.signature_id=4768) by Authentication.src Authentication.user Authentication.action index
| `drop_dm_object_name(""Authentication"")` 
| `hdsi_potential_password_spray_detected_customizations` 
| stats dc(eval(if(action=""failure"", user, null()))) as failed_user_count 
    dc(eval(if(action=""success"", user, null()))) as success_user_count 
    sum(eval(if(action=""failure"", count, null()))) as failure_count 
    sum(eval(if(action=""success"", count, null()))) as success_count 
    values(signature_id) as signature_id 
    dc(signature_id) as signature_count 
    values(host) as host 
    values(sourcetype) as orig_sourcetype 
    by src index 
| fillnull success_count value=0 
| search NOT ((`hdsi_ext_ips(src)` OR (signature_id=4776 signature_count=1)) success_count=0) 
| where (failed_user_count/success_user_count>2 OR success_count=0) AND failed_user_count>25 | rename index as orig_index",1110
Access - HDSI Russia Users added to Magic LDAP Groups - Rule,1,SplunkEnterpriseSecuritySuite,"(index=domain) EventCode=4728 ""CN=RU*"" Group_Name IN(""LDAP-AMW-MAGIC-AFFILIATEVIEWER"",""LDAP-AMW-MAGIC-AFFSPONSOPERATOR"", ""LDAP-AMW-MAGIC-DESIGNER"",""LDAP-AMW-MAGIC-DEVELOPER"",""LDAP-AMW-MAGICDMS-QAOPERATOR"",""LDAP-AMW-MAGIC-GLOBVISITOR"",""LDAP-AMW-MAGIC-HOAWAPPROVER"",""LDAP-AMW-MAGIC-LOVIEWER"",""LDAP-AMW-MAGIC-VCSOPERATOR"",""LDAP-AMW-MAGIC-WWVIEWER"") 
| eval user = substr(user, 4, 8) 
| fields + Security_ID added_user user Group_Name 
| table user, Group_Name 
| sort user, Group_Name",1069
Access - HDSI: Potential VPN Brute Force - Rule,1,DA-ESS-AccessProtection,"| tstats `summariesonly` values(Authentication.app) as ""app"",count from datamodel=Authentication where ((nodename=""Authentication"") (Authentication.user!=""System"" Authentication.user!=""unknown"") (sourcetype=""juniper:sslvpn"" OR sourcetype=""pan:system"")) by ""Authentication.src"",""Authentication.user"",""Authentication.action"",sourcetype,_time  | `drop_dm_object_name(Authentication)` | eval success=if(action=""success"",count,0) | eval failure=if(action=""failure"",count,0) | stats values(app) as app, sum(success) as success,sum(failure) as failure by src,user,sourcetype,_time | where failure>15 AND success>0 | sort - failure | iplocation src",
Access - Number Of Default Accounts In Use,1,DA-ESS-AccessProtection,| tstats `summariesonly` estdc(Authentication.user) as current_count from datamodel=Authentication.Authentication where earliest=-24h@h latest=+0s Authentication.user_category=default | appendcols [| tstats `summariesonly` estdc(Authentication.user) as historical_count from datamodel=Authentication.Authentication where earliest=-48h@h latest=-24h@h Authentication.user_category=default] | `get_delta`,
Access - Secret Server - Unlimited Admin Mode Enabled - Rule,1,DA-ESS-AccessProtection,index=secretserver sourcetype=secretserver EventID=10014 user=*,some
Access - Total Access Attempts,1,DA-ESS-AccessProtection,"| tstats `summariesonly` count as current_count from datamodel=Authentication.Authentication where earliest=-24h@h latest=+0s | appendcols [| tstats `summariesonly` count as historical_count from datamodel=Authentication.Authentication where earliest=-48h@h latest=-24h@h] | `get_ksi_fields(current_count,historical_count)` | `mltk_findbest(""app:authentication_count_1d"")` | `get_percentage_qualitative(delta, delta_qual)`",
AITS Summary Search,1,search,"index=pan_logs sourcetype=pan:traffic date_hour>08 AND date_hour<18 (dvc=""UTM-CBJ-1-B"" OR dvc=""UTM-CBJ-1-A"") vsys=vsys1 action=allow
(user_bunit=""E_149_1499999_5001_000 - Others G&A"" OR user_bunit=""E_149_1499999_5003_000 - CoE Global EBS Development"" OR user_bunit=""E_149_1499999_5010_000 - Global EBS Business Solutions"" OR user_bunit=""E_149_1499999_5016_000 - IT Infrastructure"" OR user_bunit=""E_149_1499999_5026_000 - App/Middleware Admins"" OR user_bunit=""E_149_1499999_5036_000 - Integrations"" OR user_bunit=""E_149_1499999_5043_000 - IT Operations"" OR user_bunit=""E_149_1499999_5095_000 - IT ABO & Customer Solutions"" OR user_bunit=""E_149_1499999_7155_000 - Information Security and Risk"" OR user_bunit=""E_149_1499999_8000_000 - HR Administration"")
app!=""Jabber"" app!=""outlook-web-online"" app!=""webex-chat"" app!=""webex-whiteboard"" app!=""webex-desktop-sharing"" app!=""webex-base"" app!=""webex-file-sharing"" app!=""webex-connect"" app!=""webex-weboffice"" app!=""ms-lync-online"" app!=""skype-probe"" app!=""ms-office365-base"" app!=""service-now""
http_category!=""Office 365 URL List"" http_category!=""Webex URL List"" http_category!=""Jabber"" http_category!=""private-ip-address"" http_category!=""web-advertisements"" http_category!=""Corporate Domains"" http_category!=""Corporate_Domains"" http_category!=""any"" http_category!=""unknown""
rule!=""Allow_Amway_Public_IP"" rule!=""Allow_Outlook_Access"" rule!=""Allow-Outlook-Jabber-Access-URL"" rule!=""JuniperVPN_Standard_Access"" rule!=""Default-Services-Allow-Sinkhole"" rule!=""Default-Services-Allow"" rule!=""AITS_Allow_Services"" rule!=""Firewall_Admin"" rule!=""Clean UP Rule"" rule!=""Cleanup-Deny-All"" rule!=""AITS-App-Specific-Block"" rule!=""AITS-WLC-Client-Inbound"" rule!=JuniperVPN_Privileged_Access rule!=""JuniperVPN_Admin_In"" rule!=""JuniperVPN_Admin_Out"" | transaction user, maxpause=5m | stats sum(duration) AS Seconds by src_user, user_last, user_first, user_bunit",None
AKL AWS Console Login User Account ID,1,search,"index=aws-kinesis (aws_account_id=314757280827 OR aws_account_id=879322449734) eventName=ConsoleLogin sourceIPAddress!=103.9.32*| replace ""314757280827"" with ""AWS KR Shared PREPROD"" in recipientAccountId| replace ""879322449734"" with ""AWS KR Shared PROD"" in recipientAccountId |rename userIdentity.principalId as userID, recipientAccountId as AWS_account| eval userID=substr(userID,23,30) | table AWS_account, userID, sourceIPAddress, _time | sort recipientAccountId, time",
AKL AWS Security Group Change,1,search,"index=aws-kinesis  (aws_account_id=314757280827 OR aws_account_id=879322449734 OR aws_account_id=854335969683 OR aws_account_id=592899223000) (eventName=AuthorizeSecurityGroupIngress OR eventName=RevokeSecurityGroupIngress OR eventName=AuthorizeSecurityGroupEgress OR eventName=RevokeSecurityGroupEgress)| replace ""314757280827"" with ""AWS KR Shared PREPROD"" in recipientAccountId| replace ""879322449734"" with ""AWS KR Shared PROD"" in recipientAccountId| replace ""592899223000"" with ""AWS KR AmStack PREPROD"" in recipientAccountId| replace ""854335969683"" with ""AWS KR AmStack PROD"" in recipientAccountId | replace ""AuthorizeSecurityGroupIngress"" with ""Authorize Inbound"" in eventName | replace ""RevokeSecurityGroupIngress"" with ""Revoke Inbound"" in eventName | replace ""AuthorizeSecurityGroupEgress"" with ""Authorize Outbound"" in eventName | replace ""RevokeSecurityGroupEgress"" with ""Revoke Outbound"" in eventName | replace ""-1"" with ""All"" in requestParameters.ipPermissions.items{}.ipProtocol | strcat requestParameters.ipPermissions.items{}.ipRanges.items{}.description requestParameters.ipPermissions.items{}.groups.items{}.description description | rename requestParameters.groupId as SG_ID, requestParameters.ipPermissions.items{}.toPort as Port,requestParameters.ipPermissions.items{}.ipProtocol as Protocol,requestParameters.ipPermissions.items{}.ipRanges.items{}.cidrIp as IP,requestParameters.ipPermissions.items{}.ipRanges.items{}.description as Description,recipientAccountId as AWS_account,userIdentity.principalId as userID |eval userID = mvindex(split(userID,"":""),-1)| table _time,AWS_account, eventName,userID,src,SG_ID,IP,Port,Protocol,description| sort AWS_account, _time",
AKL Monthly AWS Security Group Change,1,search,"index=aws-kinesis  (aws_account_id=314757280827 OR aws_account_id=879322449734 OR aws_account_id=854335969683 OR aws_account_id=592899223000) (eventName=AuthorizeSecurityGroupIngress OR eventName=AuthorizeSecurityGroupEgress) (requestParameters.ipPermissions.items{}.ipRanges.items{}.cidrIp != ""NULL"")| replace ""314757280827"" with ""AWS KR Shared PREPROD"" in recipientAccountId| replace ""879322449734"" with ""AWS KR Shared PROD"" in recipientAccountId| replace ""592899223000"" with ""AWS KR AmStack PREPROD"" in recipientAccountId| replace ""854335969683"" with ""AWS KR AmStack PROD"" in recipientAccountId | replace ""AuthorizeSecurityGroupIngress"" with ""Authorize Inbound"" in eventName | replace ""RevokeSecurityGroupIngress"" with ""Revoke Inbound"" in eventName | replace ""AuthorizeSecurityGroupEgress"" with ""Authorize Outbound"" in eventName | replace ""RevokeSecurityGroupEgress"" with ""Revoke Outbound"" in eventName | replace ""-1"" with ""All"" in requestParameters.ipPermissions.items{}.ipProtocol |strcat requestParameters.ipPermissions.items{}.ipRanges.items{}.description requestParameters.ipPermissions.items{}.groups.items{}.description description| rename requestParameters.groupId as SG_ID, requestParameters.ipPermissions.items{}.toPort as Port,requestParameters.ipPermissions.items{}.ipProtocol as Protocol,requestParameters.ipPermissions.items{}.ipRanges.items{}.cidrIp as IP,requestParameters.ipPermissions.items{}.ipRanges.items{}.description as Description,recipientAccountId as AWS_account,userIdentity.principalId as userID |eval userID = mvindex(split(userID,"":""),-1)|table AWS_account,SG_ID,IP,Port,Protocol,eventName,Description,_time,userID| sort AWS_account,SG_ID,_time",
AKL SOC Notification,1,search,index=notable region=Korea,None
Amazon Inspector: Topology Amazon Inspector Recommendation Generator,1,splunk_app_aws,"`aws-inspector-findings` assetAttributes.agentId=* assetType=ec2-instance | rename assetAttributes.agentId as agent_id, serviceAttributes.rulesPackageArn as rule_arn | stats latest(severity) as severity, latest(title) as finding by rule_arn, agent_id | table agent_id, severity, finding | outputlookup topology_inspector_recommendations",None
